username,created_at,text,likes,reposts,section,merged_section
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-06 06:00:41,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-06 06:00:35,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-06 06:00:25,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-06 05:00:58,,2,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-06 05:00:53,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-06 05:00:50,,0,0,"I'm sorry, but I need the actual text to determine the appropriate section. Please provide the text you would like me to analyze.","I'm sorry, but I need the actual text to determine the appropriate section. Please provide the text you would like me to analyze."
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-06 05:00:38,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-06 05:00:37,,1,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-06 05:00:29,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-06 05:00:26,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-06 05:00:00,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-06 04:00:46,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-06 04:00:10,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-06 03:00:50,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-06 03:00:35,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 23:05:51,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 22:40:08,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 22:00:16,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 22:00:07,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 21:51:22,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 21:12:05,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 21:03:23,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 21:00:31,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 20:37:18,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 20:15:35,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 20:00:17,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 19:44:44,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 19:21:22,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 19:09:34,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 19:06:27,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 19:00:06,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 18:57:08,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 18:36:12,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 18:35:15,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 18:25:14,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 18:16:17,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 18:13:45,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 17:58:21,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 17:54:17,,0,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 17:41:50,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 17:34:13,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 16:45:33,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 16:17:39,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 16:09:47,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 16:04:33,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 16:03:16,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 15:54:29,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 15:53:02,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 15:52:02,,0,0,"I'm sorry, but I need the text you want me to analyze in order to provide the appropriate section name. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 15:37:55,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 15:37:04,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 15:00:08,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 14:49:11,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 14:30:55,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 14:29:29,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 14:24:48,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 14:14:00,,1,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 14:09:41,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 14:01:35,,1,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 13:54:21,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 13:37:10,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 12:57:52,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 12:53:45,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 12:45:18,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-05 12:38:24,,1,0,Please provide the text you would like me to analyze.,Unknown
