username,created_at,text,likes,reposts,section
The Washington Post,2025-05-02 08:56:26,"The White House on Friday will release a partial budget proposal that calls for $163 billion in cuts to federal spending in the next fiscal year, a person familiar with the matter confirmed.",149,61,Politics
The Washington Post,2025-05-02 08:33:01,"Breaking news: The U.S. labor market slowed in April, with employers adding 177,000 jobs, a solid showing despite ongoing economic uncertainty that’s caused many employers to put hiring plans on hold.",131,29,Economy
The Washington Post,2025-05-02 08:12:15,"April was unusually warm for much of the United States. 

Find out if the warm conditions will continue into this month and how May temperatures are changing in your area.",33,3,Weather
The Washington Post,2025-05-02 07:39:44,"White House officials have in recent weeks brainstormed strategies for enshrining into law the government cuts implemented by Elon Musk’s U.S. DOGE Service.

So far, however, administration officials are running into resistance not just from Democrats, but also from congressional Republicans.",304,91,Politics
The Washington Post,2025-05-02 07:04:29,"President Donald Trump signed an executive order on Thursday evening seeking to prohibit federal funding for NPR and the Public Broadcasting Service (PBS). 

The order, which could be subject to legal challenge, called the broadcasters’ news coverage “biased and partisan.”",176,91,Politics
The Washington Post,2025-05-01 21:59:09,"President Donald Trump ordered the biggest personnel shake-up of his new administration on Thursday, replacing his national security adviser, Michael Waltz, with Secretary of State Marco Rubio.",119,24,Politics
The Washington Post,2025-05-01 19:48:50,"Liz Oyer, the Justice Department’s recently fired pardon attorney, made a staggering claim on social media this week: President Donald Trump’s pardons of people convicted of white-collar crimes have cost Americans $1 billion.",973,472,Politics
The Washington Post,2025-05-01 18:46:36,"Analysis by Aaron Blake: For weeks, the Trump administration and its allies have decried the procession of judges who have blocked Trump’s executive actions.

Their argument suffered yet another major setback on Thursday.",216,52,Politics
The Washington Post,2025-05-01 18:14:36,Newly ousted national security adviser Michael Waltz was photographed at a Cabinet meeting on Wednesday appearing to use a modified Signal app to conduct official business with Cabinet members and other top Trump administration officials.,231,82,Politics
The Washington Post,2025-05-01 17:59:17,"Tracking Trump, Day 102:

• National security adviser ousted
• Elon Musk reflects on DOGE
• Republicans sidestep recession fears

Plus more to know for May 1: www.washingtonpost.com/the-seven-tr...

📥 Get the newsletter: www.washingtonpost.com/newsletters/...",23,4,Politics
The Washington Post,2025-05-01 15:56:38,"NEW: A sweeping new study finds three-fourths of North America's bird species are in decline

Scientists say it should be a wake-up call for us since some of the pressures on birds — climate change, pollution, etc. — aren't good for people, either
www.washingtonpost.com/climate-envi...",185,121,Environment
The Washington Post,2025-05-01 15:46:21,"The chair of Tesla’s board said Thursday she is “highly confident” in CEO Elon Musk, issuing a statement in response to a Wall Street Journal report Wednesday night that said the board began searching for a new chief executive sometime in the last month.",64,11,Business News
The Washington Post,2025-05-01 15:07:54,"Stephen Miller, one of the chief architects of Trump’s second term, highlighted a months-long effort to dismantle previous policies on diversity, equity and inclusion and transgender medical treatments.",79,24,Politics
The Washington Post,2025-05-01 14:41:22,"Breaking news: President Donald Trump announced Thursday that he was tapping his national security adviser, Michael Waltz, to be U.S. ambassador to the United Nations.",39,17,Politics
The Washington Post,2025-05-01 13:52:09,"Breaking news: A Trump-appointed federal judge ruled that the president exceeded his authority by invoking the Alien Enemies Act to summarily deport Venezuelan migrants, dealing a blow to the administration’s deportation efforts and permanently barring such removals in South Texas.",471,137,Politics
The Washington Post,2025-05-01 13:18:45,"The Senate voted Thursday to overturn an EPA rule limiting the seven most hazardous air pollutants emitted by chemical plants, oil refineries and other industrial facilities, reversing one of President Joe Biden’s major environmental regulations.",169,134,Politics
The Washington Post,2025-05-01 12:52:06,"China has signaled that it is becoming more open to engaging in trade negotiations with the Trump administration, according to two blogs closely associated with China’s state apparatus, even as Beijing maintains a defiant stance in the trade war.",38,8,Trade Relations
The Washington Post,2025-05-01 12:29:11,"At a Tuesday night rally in Michigan, President Donald Trump bragged about his economic policies of the last three months.

By Wednesday morning, new data showed the first deceleration of the U.S. economy in three years, and analysts said the country was inching closer to a recession.",126,36,Economy
The Washington Post,2025-05-01 12:01:54,"As Elon Musk’s role begins to fade — he has said he is going to be spending much less time in Washington and more time running his companies — he reflected on what it’s been like these past 100 days.

At times, he appeared as though he couldn’t believe he’s here in the first place.",42,6,Business
The Washington Post,2025-05-01 11:29:21,"Breaking news: President Trump plans to replace national security adviser Michael Waltz, according to a U.S. official, after Waltz mistakenly included a journalist on a Signal group chat discussing highly sensitive attack plans against Houthi militants. wapo.st/3SmhB5H",133,25,Politics
The Washington Post,2025-05-01 10:49:48,Breaking news: The House voted Thursday to block California from enforcing a rule that would ban sales of new gasoline-powered cars in the state by 2035.,83,32,Politics
The Washington Post,2025-05-01 10:30:41,"Analysis by Glenn Kessler: At the 100-day mark of his second term, President Trump faces plunging polls, sagging economic numbers and skittish securities markets — mainly because of his tariff policy. So let’s see how he’s trying to spin it.",96,26,Politics
The Washington Post,2025-05-01 09:59:02,"Analysis by Emily Yahr: After his 24-year-old girlfriend interrupted 73-year-old coach Bill Belichick’s “CBS Sunday Morning” interview, an obsession of tabloids and sports media goes mainstream.",52,5,Entertainment
The Washington Post,2025-05-01 09:28:44,"As the legal battle continues over the fate of Kilmar Abrego García, several law enforcement officials and researchers who study the MS-13 gang say the tattoos on his left hand — a marijuana leaf, a smiley face, a cross and a skull — do not show definitive evidence of any gang affiliation.",158,31,Crime
The Washington Post,2025-05-01 09:03:20,"“Maybe Happy Ending,” “Dead Outlaw,” “Death Becomes Her,” “Operation Mincement” and “Buena Vista Social Club” will contend for best musical at the 78th Tony Awards after headlining the nominations for the 2024-25 Broadway season.

Here is the full list of nominations:",29,7,Entertainment
The Washington Post,2025-05-01 08:26:59,"Dominate, intimidate and silence are a familiar playbook for powerful men in the music industry. 

The allegations against Sean “Diddy” Combs take it to an alarming degree.",100,25,Entertainment News
