username,created_at,text,likes,reposts,urls,expanded_urls,section,merged_section
The Washington Post,2025-06-04 18:04:57,"Earth will warm 1.5 degrees Celsius above preindustrial levels in just two years, new data shows. Irreversible tipping points — like the melting of Arctic ice sheets or the collapse of coral reefs — are closer at hand than previously believed.",4914,2446,['https://www.washingtonpost.com/climate-environment/2025/05/29/15degrees-celsius-world-meteorological-organization/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/climate-environment/2025/05/29/15degrees-celsius-world-meteorological-organization/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Climate Change,Climate Change
The Washington Post,2025-06-04 16:54:29,Breaking news: A federal judge barred the Trump administration from deporting the family of a man accused of throwing Molotov cocktails at a demonstration in Colorado after immigration officials detained them and vowed to immediately expel them.,155,36,['https://wapo.st/43EM71v'],['https://wapo.st/43EM71v'],Immigration News,World
The Washington Post,2025-06-04 16:54:19,The Justice Department has abandoned recovering White House trade adviser Peter Navarro’s emails from President Trump’s first term. A federal judge had ruled they were presidential records that belonged with the National Archives. wapo.st/3ZMLAba,63,28,['https://wapo.st/3ZMLAba'],['https://wapo.st/3ZMLAba'],Politics,Politics
The Washington Post,2025-06-04 15:56:32,"From Duolingo to Meta, more companies are mandating their executives and teams implement AI-first strategies in areas such as risk assessment, hiring and performance reviews.",28,8,['https://wapo.st/45MXo0O'],['https://wapo.st/45MXo0O'],Business,Business & Economy
The Washington Post,2025-06-04 15:23:09,"A top coronavirus vaccine adviser at the CDC has resigned, citing concerns that she could no longer help vulnerable people after officials rescinded recommendations to immunize children and pregnant women.",12393,4275,['https://wapo.st/4mMOqGZ'],['https://wapo.st/4mMOqGZ'],Health,Health
The Washington Post,2025-06-04 15:05:37,"Ukraine’s audacious attacks on Russian airfields highlight the power of unconventional, asymmetric warfare — and the threat to U.S. strategic bases and ports, experts say.",106,13,['https://wapo.st/3FHTBr4'],['https://wapo.st/3FHTBr4'],Military News,Defense & Security
The Washington Post,2025-06-04 14:16:53,"The FBI has charged a man with helping to bomb a Southern California fertility clinic last month, an attack authorities have described as terrorism.",313,85,['https://www.washingtonpost.com/nation/2025/06/04/suspect-arrested-palm-springs-bombing/'],['https://www.washingtonpost.com/nation/2025/06/04/suspect-arrested-palm-springs-bombing/'],Crime,Crime
The Washington Post,2025-06-04 14:00:42,"Bryana Bongolan, a close friend of Cassie Ventura, began her testimony telling jurors Sean Combs dangled her over a 17th floor balcony in 2016. 

Follow live updates here:",27,10,['https://wapo.st/3HF9vTD'],['https://wapo.st/3HF9vTD'],Crime News,Crime
The Washington Post,2025-06-04 13:56:03,Have you also been receiving those scam texts about an unpaid toll? What about the ones offering you a job that seems too good to be true? Text scams are the cockroaches of our digital lives. They just won't die. www.washingtonpost.com/business/202...,393,73,['https://www.washingtonpost.com/business/2025/06/04/unpaid-toll-traffic-ticket-text-scams/'],['https://www.washingtonpost.com/business/2025/06/04/unpaid-toll-traffic-ticket-text-scams/'],Business,Business & Economy
The Washington Post,2025-06-04 13:27:14,"Breaking news: President Trump spoke with Vladimir Putin, saying the Russian president told him that he will retaliate against a recent far-reaching Ukrainian attack on Russia.",56,29,['https://www.washingtonpost.com/politics/2025/06/04/trump-presidency-news/#link-O7ZKHX4JDVCXNEYWP27CCA3FOM?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],['https://www.washingtonpost.com/politics/2025/06/04/trump-presidency-news/#link-O7ZKHX4JDVCXNEYWP27CCA3FOM?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],International News,World
The Washington Post,2025-06-04 13:05:54,The Trump administration has rescinded Biden-era guidance requiring hospitals to provide emergency abortions when necessary to stabilize a patient’s health — even in states that ban the procedure.,114,73,['https://wapo.st/43KdgPj'],['https://wapo.st/43KdgPj'],Health Policy,Health
The Washington Post,2025-06-04 10:53:12,"For American companies that rely on specialized metals that aren’t available domestically, tariffs on steel and aluminum doubling to 50 percent set off a fresh scramble to raise prices and rethink hiring and investment.",328,118,['https://www.washingtonpost.com/business/2025/06/04/steel-aluminum-tariffs-manufacturing-inflation/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/business/2025/06/04/steel-aluminum-tariffs-manufacturing-inflation/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Economy,Business & Economy
The Washington Post,2025-06-04 10:04:03,"New from Well+Being: A new study adds to the evidence that ice baths may undermine the effects of lifting weights.

In the study, a cold plunge after lifting weights slowed blood flow to muscles, hampering their ability to recover and grow.
wapo.st/45CvmoL",53,17,['https://wapo.st/45CvmoL'],['https://wapo.st/45CvmoL'],Health,Health
The Washington Post,2025-06-04 10:19:25,"Review by Geoffrey A. Fowler: The Post challenged AI helpers to decode legal contracts, simplify medical research, speed-read a novel and make sense of Trump speeches. 

Some of the analysis was impressive — and some was downright dumb.",21,8,['https://www.washingtonpost.com/technology/2025/06/04/ai-summarizers-analysis-test-documents-books/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/technology/2025/06/04/ai-summarizers-analysis-test-documents-books/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Technology,Technology
The Washington Post,2025-06-04 09:41:43,"Sean “Diddy” Combs’s sex trafficking trial continues with another witness, Bryana “Bana” Bongolan, who is expected to speak about her own allegations of a chilling encounter with Combs in 2016.

Follow our live updates here:",42,15,['https://www.washingtonpost.com/entertainment/music/2025/06/04/diddy-trial-live-updates-sean-combs-witness-testimony/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/entertainment/music/2025/06/04/diddy-trial-live-updates-sean-combs-witness-testimony/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Crime,Crime
The Washington Post,2025-06-04 09:14:50,"Fact Checker by Glenn Kessler: The White House’s campaign against the Congressional Budget Office is veering into the ridiculous. 

What they call a “verifiable fact” is a nonsense fact.",4148,1283,['https://www.washingtonpost.com/politics/2025/06/04/cbo-partisan-leavitt-fact-checker/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/politics/2025/06/04/cbo-partisan-leavitt-fact-checker/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Politics,Politics
The Washington Post,2025-06-04 08:38:29,"Authorities in Washington state are searching for Travis Decker, a 32-year-old man, suspected of killing his three young daughters and leaving their bodies near a campsite in the Okanogan-Wenatchee National Forest.",112,35,['https://www.washingtonpost.com/nation/2025/06/04/three-girls-wenatchee-killing-father-washington/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/nation/2025/06/04/three-girls-wenatchee-killing-father-washington/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Crime News,Crime
The Washington Post,2025-06-04 08:09:42,"Column by Michelle Singletary: Text scams are the cockroaches of our digital lives — resilient and repulsive.

In 2024, consumers reported losing $470 million to scams that started with text messages, according to the FTC — a fivefold jump since 2020.",209,56,['https://www.washingtonpost.com/business/2025/06/04/unpaid-toll-traffic-ticket-text-scams/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/business/2025/06/04/unpaid-toll-traffic-ticket-text-scams/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Business,Business & Economy
The Washington Post,2025-06-04 07:38:02,Federal authorities said that they had taken into custody the family of the man accused of injuring at least a dozen people at a Colorado demonstration to support Israeli hostages in Gaza and that they are expediting their deportation from the United States.,37,16,['https://www.washingtonpost.com/immigration/2025/06/03/mohamed-sabry-soliman-family-ice-custody/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/immigration/2025/06/03/mohamed-sabry-soliman-family-ice-custody/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],National News,Politics
The Washington Post,2025-06-04 07:11:48,"As Trump upends the traditional Oval Office visit, elected leaders across the world worry about who will be next, officials and experts said, weighing the benefits of a high-profile meeting with the most powerful man on Earth.",64,14,['https://www.washingtonpost.com/politics/2025/06/04/donald-trump-oval-office-ambush/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/politics/2025/06/04/donald-trump-oval-office-ambush/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Politics,Politics
The Washington Post,2025-06-03 21:41:15,"NEW: The Washington Post obtained the reduction in force plan that Kari Lake sent to Congress.

If these layoffs are carried out in the coming weeks, only *80 people* will work at U.S. Agency for Global Media, which houses Voice of America — down from 1,300 in March.",373,172,[],[],Politics,Politics
The Washington Post,2025-06-03 19:44:29,"Carl Nassib, the NFL’s first openly gay player, now has a jersey hanging in the National Museum of American History, commemorating a historic moment for LGBTQ athletes",349,36,['https://www.washingtonpost.com/sports/2025/06/03/carl-nassib-jersey-smithsonian-gay-nfl-player/'],['https://www.washingtonpost.com/sports/2025/06/03/carl-nassib-jersey-smithsonian-gay-nfl-player/'],Sports,Sports
The Washington Post,2025-06-03 19:29:32,"Billionaire Elon Musk blasted President Trump’s massive tax and immigration bill on Tuesday, calling the measure “a disgusting abomination” that would burden the country with “crushingly unsustainable debt.”",229,53,['https://www.washingtonpost.com/business/2025/06/03/elon-musk-slams-trump-plan/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/business/2025/06/03/elon-musk-slams-trump-plan/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Politics,Politics
The Washington Post,2025-06-03 18:23:34,"The Pentagon is making plans to strip the name from a Navy ship that honors the gay rights icon Harvey Milk, defense officials said Tuesday, the Trump administration’s latest move in America’s culture wars.",100,45,['https://www.washingtonpost.com/national-security/2025/06/03/harvey-milk-navy-hegseth-civil-rights/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],['https://www.washingtonpost.com/national-security/2025/06/03/harvey-milk-navy-hegseth-civil-rights/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],Politics,Politics
The Washington Post,2025-06-03 18:06:19,"The Trump administration formally requested Tuesday that Congress claw back money for the Corporation for Public Broadcasting, which funds PBS and NPR.",89,61,['https://www.washingtonpost.com/style/media/2025/06/03/trump-pbs-npr-rescission/'],['https://www.washingtonpost.com/style/media/2025/06/03/trump-pbs-npr-rescission/'],Politics,Politics
The Washington Post,2025-06-03 16:26:52,"Story: The New York Knicks fire coach Tom Thibodeau, just days after he led them to first Eastern Conference finals appearance since 2000 @washingtonpost.com @postsports.bsky.social 
www.washingtonpost.com/sports/2025/...",25,3,['https://www.washingtonpost.com/sports/2025/06/03/knicks-fire-tom-thibodeau/'],['https://www.washingtonpost.com/sports/2025/06/03/knicks-fire-tom-thibodeau/'],Sports,Sports
The Washington Post,2025-06-03 17:25:57,"President Trump has called on Congress to defund PBS and NPR

--The government is facing lawsuits from both public broadcasting giants over an executive order with the same aim.

www.washingtonpost.com/style/media/...",60,26,['https://www.washingtonpost.com/style/media/2025/06/03/trump-pbs-npr-rescission/'],['https://www.washingtonpost.com/style/media/2025/06/03/trump-pbs-npr-rescission/'],Media,Entertainment
